asset,month,operation_count,total_value_brl,average_value_brl
WBTC,2024-01-01,5852,1002753.0999999945,171.35220437457187
WBTC,2024-02-01,8366,1406404.1399999945,168.10950753047987
WBTC,2024-03-01,13417,3530365.44999999,263.1262912722658
WBTC,2024-04-01,6183,1126586.9599999976,182.20717451075492
WBTC,2024-05-01,5848,2469911.649999997,422.3515133378928
WBTC,2024-06-01,4732,807383.1500000001,170.62196745562133
WBTC,2024-07-01,5938,1399241.4599999955,235.6418760525422
WBTC,2024-08-01,6807,1443006.9,211.98867342441602
WBTC,2024-09-01,4170,780278.8499999974,187.1172302158267
WBTC,2024-10-01,6461,1499796.3099999942,232.13067791363477
WBTC,2024-11-01,13406,2986904.8399999673,222.80358347008558
WBTC,2024-12-01,7691,2004271.0799999994,260.5995423221947
WBTC,2025-01-01,6329,1181228.9499999974,186.63753357560395
WBTC,2025-02-01,3436,818509.1199999977,238.2156926658899
WBTC,2025-03-01,3183,838173.9299999956,263.3282846371334
WBTC,2025-04-01,3241,534359.8700000005,164.87499845726643
WBTC,2025-05-01,3891,505924.3999999994,130.02426111539435
WBTC,2025-06-01,2307,236529.6699999999,102.52694841785865
WBTC,2025-07-01,3938,707476.9399999945,179.65386998476242
WBTC,2025-08-01,2592,457493.21999999887,176.50201388888846
WBTC,2025-09-01,2911,515516.71999999793,177.0926554448636
WBTC,2025-10-01,2628,579812.0899999986,220.62864916286094
WBTC,2025-11-01,1660,303886.6099999999,183.06422289156623
WBTC,2025-12-01,1943,963794.2999999985,496.03412249099256
WBTC,2026-01-01,2004,973038.6199999993,485.54821357285397
WBTC,2026-02-01,1783,2980102.55,1671.3979528883901
WBTC,2026-03-01,1485,499553.49999999895,336.3996632996626
WBTC,2026-04-01,1361,271781.35,199.6923952975753
WBTC,2026-05-01,896,165110.8999999998,184.27555803571406
WBTC,2026-06-01,1061,132778.78999999998,125.14494816211119
WBX,2020-07-01,58076,38723717.24000011,666.7765899855381
WBX,2020-08-01,40324,21456253.530000526,532.0963577522202
WBX,2020-09-01,29430,13037857.340000203,443.01248182127773
WBX,2020-10-01,17831,6513639.740000048,365.2986226235235
WBX,2020-11-01,42672,18429652.03000045,431.89098308025046
WBX,2020-12-01,70360,31509692.82000103,447.83531580444895
WBX,2021-01-01,47279,13493540.380000992,285.40240656530364
WBX,2021-02-01,60363,25852696.39000009,428.28713599390505
WBX,2021-03-01,653913,829359836.3901945,1268.303025616855
WBX,2021-04-01,216331,219781658.1499883,1015.9508260489172
WBX,2021-05-01,115562,77770743.5099939,672.9785181114371
WBX,2021-06-01,75864,55286003.15999831,728.7514916165547
WBX,2021-07-01,64365,29585310.320000928,459.6490378311338
WBX,2021-08-01,172086,146736548.21999705,852.693119835414
WBX,2021-09-01,101766,55737385.58999915,547.701448322614
WBX,2021-10-01,93562,42354388.51999985,452.6879344178176
WBX,2021-11-01,83301,34902330.62000083,418.99053576788793
WBX,2021-12-01,53825,20207243.98000053,375.42487654436655
WBX,2022-01-01,42727,10665515.880000195,249.62005008543062
WBX,2022-02-01,45185,13594664.410000157,300.86675688835135
WBX,2022-03-01,33745,7219710.560000067,213.94904608090286
WBX,2022-04-01,20416,4328814.8099999875,212.03050597570473
WBX,2022-05-01,24216,4669835.700000117,192.8409192269622
WBX,2022-06-01,19648,4618838.979999989,235.0793454804555
WBX,2022-07-01,26992,6318071.400000108,234.07199911085166
WBX,2022-08-01,16654,3748701.6299999882,225.09316860814147
WBX,2022-09-01,13951,3189568.949999991,228.62654648412234
WBX,2022-10-01,37329,13413346.280000245,359.3277687588804
WBX,2022-11-01,35658,13349604.070000572,374.37893516183107
WBX,2022-12-01,15794,3838416.6500000195,243.03005255160312
WBX,2023-01-01,25203,8129714.599999988,322.5693211125655
WBX,2023-02-01,46865,19914492.050000194,424.9331494718915
WBX,2023-03-01,22017,6266166.899999994,284.6058454830356
WBX,2023-04-01,16901,3394507.2999999975,200.84653570794612
WBX,2023-05-01,20025,4014339.30000006,200.4663820224749
WBX,2023-06-01,13958,2889764.0400000014,207.03281558962613
WBX,2023-07-01,19062,5189028.779999991,272.21848599307475
WBX,2023-08-01,19323,5430927.859999981,281.0602835998541
WBX,2023-09-01,19280,4519237.379999985,234.40027904564238
WBX,2023-10-01,16605,3785624.5099999495,227.98100030111107
WBX,2023-11-01,17513,4138945.359999997,236.3355998401186
WBX,2023-12-01,17504,3719181.0900000026,212.47606775594164
WBX,2024-01-01,18124,3959936.889999993,218.49133138380012
WBX,2024-02-01,33049,9846740.640000021,297.943678779994
WBX,2024-03-01,39672,12027611.430000018,303.17633166969193
WBX,2024-04-01,19520,5435422.549999989,278.45402407786827
WBX,2024-05-01,20164,5770682.360000022,286.18738147193125
WBX,2024-06-01,23546,11958926.769999987,507.8963208188222
WBX,2024-07-01,22160,11504460.189999979,519.1543407039702
WBX,2024-08-01,25927,11452853.019999985,441.73460176649763
WBX,2024-09-01,24990,12844975.850000005,514.0046358543419
WBX,2024-10-01,19763,7870327.249999975,398.23545261346834
WBX,2024-11-01,30551,8845697.099999988,289.53870904389345
WBX,2024-12-01,53125,12039978.050000029,226.63488094117702
WBX,2025-01-01,57364,11986873.539999912,208.9616055365719
WBX,2025-02-01,24305,5321010.7399999825,218.92658876774254
WBX,2025-03-01,16837,3169567.019999993,188.2501051256158
WBX,2025-04-01,13986,2290101.7599999956,163.74243958243926
WBX,2025-05-01,9685,1550416.41999999,160.08429736706142
WBX,2025-06-01,7589,1602685.9199999995,211.1853893793648
WBX,2025-07-01,29544,11703295.900000332,396.1310553750451
WBX,2025-08-01,56613,57858200.440002635,1021.9949559288968
WBX,2025-09-01,45639,42347104.1000007,927.8709897237165
WBX,2025-10-01,20070,11696684.120000232,582.7944255107241
WBX,2025-11-01,12091,6464968.940000138,534.6926590025753
WBX,2025-12-01,16286,6921227.890000151,424.9802216627871
WBX,2026-01-01,21175,6071864.790000499,286.7468613931759
WBX,2026-02-01,12461,3807216.8900000704,305.53060669288743
WBX,2026-03-01,14184,3543755.8500001044,249.8417829949312
WBX,2026-04-01,13159,3189391.1200000015,242.3733657572765
WBX,2026-05-01,9461,2788088.319999984,294.69277243420186
WBX,2026-06-01,8742,3361308.500000003,384.5010867078475
XLM,2019-08-01,650,111618.43000000011,171.7206615384617
XLM,2019-09-01,1212,681412.6900000003,562.2216914191422
XLM,2019-10-01,991,273572.3700000001,276.056881937437
XLM,2019-11-01,1909,1109975.9099999983,581.4436406495538
XLM,2019-12-01,926,360297.2100000001,389.0898596112312
XLM,2020-01-01,3445,1236144.0999999985,358.8226705370097
XLM,2020-02-01,2350,883344.5799999966,375.89131063829643
XLM,2020-03-01,1559,369484.4500000004,237.00093008338706
XLM,2020-04-01,3850,1243738.5699999952,323.048979220778
XLM,2020-05-01,3601,1071445.349999998,297.5410580394329
XLM,2020-06-01,4960,1825831.5700000043,368.1112036290331
XLM,2020-07-01,4808,2512497.9200000092,522.5661231281217
XLM,2020-08-01,4627,2242041.2800000114,484.55614437000463
XLM,2020-09-01,1597,650638.4900000016,407.41295554164157
XLM,2020-10-01,1256,735194.71,585.3461066878981
XLM,2020-11-01,7862,6765617.060000013,860.5465606715865
XLM,2020-12-01,6706,3702666.5800000057,552.1423471518052
XLM,2021-01-01,32434,31185976.650000013,961.5211398532408
XLM,2021-02-01,30303,34250382.94000009,1130.2637672837702
XLM,2021-03-01,14165,10375865.180000063,732.5001891987337
XLM,2021-04-01,30589,26392158.34000017,862.7989911406117
XLM,2021-05-01,61348,34708902.040000044,565.770718523832
XLM,2021-06-01,16033,5152745.280000013,321.3837260649918
XLM,2021-07-01,9564,3096188.3099999987,323.73361668757826
XLM,2021-08-01,17688,7287966.150000008,412.0288415875174
XLM,2021-09-01,10880,3993796.300000002,367.07686580882375
XLM,2021-10-01,13326,6612863.930000012,496.2377254990254
XLM,2021-11-01,12160,4625048.05,380.3493462171052
XLM,2021-12-01,11036,2474154.580000003,224.189432765495
XLM,2022-01-01,7799,1264763.9800000004,162.17001923323508
XLM,2022-02-01,28847,4426717.930000057,153.45505355843093
XLM,2022-03-01,24315,5178170.309999983,212.96197038864827
XLM,2022-04-01,19531,4699770.7899999935,240.63134452920966
XLM,2022-05-01,18153,1512412.0999999894,83.31471933013768
XLM,2022-06-01,12683,2222708.0099999914,175.25096664826867
XLM,2022-07-01,10137,1383455.5999999994,136.47584097859323
XLM,2022-08-01,8371,1115382.1999999995,133.24360291482492
XLM,2022-09-01,8003,1033007.7200000003,129.07756091465706
XLM,2022-10-01,7908,994866.7899999997,125.80510748609
XLM,2022-11-01,6417,921941.1299999985,143.67167367928914
XLM,2022-12-01,4968,1635287.4,329.1641304347826
XLM,2023-01-01,6502,1043251.2099999986,160.45081667179306
XLM,2023-02-01,7232,963964.5899999999,133.29156388274333
XLM,2023-03-01,10899,1304194.7300000004,119.66187081383617
XLM,2023-04-01,9182,3175544.8299999996,345.8445687214114
XLM,2023-05-01,6133,627837.6800000002,102.37040273927934
XLM,2023-06-01,8496,1278158.7999999998,150.4424199623352
XLM,2023-07-01,39317,5053805.780000006,128.53996439199344
XLM,2023-08-01,34537,2372703.6499999953,68.70034021484192
XLM,2023-09-01,9272,1171319.2099999972,126.32864646246733
XLM,2023-10-01,10189,2058065.7699999968,201.98898518009585
XLM,2023-11-01,13223,2683394.719999997,202.93388187249465
XLM,2023-12-01,16542,2375961.1699999957,143.6320378430659
XLM,2024-01-01,35523,2160406.029999999,60.817105255749766
XLM,2024-02-01,120037,9771527.570001386,81.40429675851101
XLM,2024-03-01,256206,34661144.51000143,135.28623260189624
XLM,2024-04-01,157585,15079726.170000037,95.69264949075126
XLM,2024-05-01,126349,12120845.699999915,95.93147314185245
XLM,2024-06-01,112967,9620563.489999963,85.16260049394923
XLM,2024-07-01,145285,15537126.610000309,106.94240017896072
XLM,2024-08-01,111834,10027169.989999982,89.66119418066046
XLM,2024-09-01,97074,8302659.84999986,85.52918237633001
XLM,2024-10-01,103768,10387770.019999791,100.10571679130166
XLM,2024-11-01,1103950,1575910773.1399908,1427.5200626296398
XLM,2024-12-01,746281,863887553.0499908,1157.5901745455008
XLM,2025-01-01,489068,413247357.3000005,844.9691194271563
XLM,2025-02-01,232090,119144378.3000022,513.354208712147
XLM,2025-03-01,315346,160270052.13000387,508.23556388856645
XLM,2025-04-01,113248,43588500.84000125,384.89422188472423
XLM,2025-05-01,104261,41533057.69000093,398.3566020851606
XLM,2025-06-01,78249,17500429.970000334,223.6505255019276
XLM,2025-07-01,230324,252276994.6699983,1095.3135351504761
XLM,2025-08-01,120728,114357136.0399996,947.22960738188
XLM,2025-09-01,76826,41965821.51000082,546.2450408715906
XLM,2025-10-01,81240,59337505.60000112,730.3976563269463
XLM,2025-11-01,59633,31443556.820000496,527.284503882087
XLM,2025-12-01,16491,5704712.14999998,345.9288187496198
XLM,2026-01-01,50634,22320002.46000046,440.81057115772916
XLM,2026-02-01,42679,14646064.410000332,343.16793762741236
XLM,2026-03-01,41674,15544757.240000546,373.0085242597434
XLM,2026-04-01,46983,11448042.430000063,243.663504459061
XLM,2026-05-01,95741,53257551.34000063,556.2669215905477
XLM,2026-06-01,116088,69917433.6100009,602.2795948763085
XMR,2019-08-01,4,3293.6,823.4
XMR,2019-09-01,7,7991.01,1141.5728571428572
XMR,2019-12-01,1,120.0,120.0
XMR,2020-01-01,8,3377.86,422.2325
XMR,2020-02-01,20,5255.06,262.75300000000004
XMR,2020-03-01,9,2527.51,280.83444444444444
XMR,2020-04-01,33,37533.64,1137.3830303030302
XMR,2020-05-01,17,26397.4,1552.7882352941178
XMR,2020-06-01,2640,1638474.6499999976,620.6343371212112
XMR,2020-07-01,1583,876885.5999999994,553.9391029690457
XMR,2020-08-01,1808,1092792.369999999,604.420558628318
XMR,2020-09-01,961,755532.4100000007,786.1939750260153
XMR,2020-10-01,1769,1484593.8599999945,839.2277331825859
XMR,2020-11-01,1972,1981044.559999998,1004.5864908722099
XMR,2020-12-01,2530,2002156.4400000006,791.3661818181821
XMR,2021-01-01,6234,4968524.450000007,797.0042428617271
XMR,2021-02-01,9368,7315955.98999999,780.9517495730134
XMR,2021-03-01,5519,3664566.1799999904,663.9909730023537
XMR,2021-04-01,12744,10521954.640000047,825.6398807281895
XMR,2021-05-01,9212,8232394.890000021,893.6598881893206
XMR,2021-06-01,2544,1744880.4399999985,685.8806761006283
XMR,2021-07-01,1513,1566861.5399999977,1035.5991672174473
XMR,2021-08-01,2596,2772629.4700000035,1068.039087057012
XMR,2021-09-01,1540,1233752.9700000007,801.1382922077927
XMR,2021-10-01,1938,1631778.6399999983,841.9910423116606
XMR,2021-11-01,1310,930576.480000001,710.3637251908405
XMR,2021-12-01,1037,593747.5300000004,572.5627097396339
XMR,2022-01-01,830,471053.69999999925,567.5345783132522
XMR,2022-02-01,667,423605.71000000014,635.0910194902551
XMR,2022-03-01,1266,781434.2999999989,617.2466824644541
XMR,2022-04-01,1354,980525.2700000001,724.1693279172822
XMR,2022-05-01,1439,884659.6500000021,614.773905489925
XMR,2022-06-01,1269,859153.6500000008,677.0320330969274
XMR,2022-07-01,1083,706200.7299999994,652.0782363804242
XMR,2022-08-01,700,348597.54000000015,497.99648571428594
XMR,2022-09-01,773,699534.1,904.9600258732212
XMR,2022-10-01,722,585736.9999999999,811.2700831024929
XMR,2022-11-01,786,470794.37999999983,598.9750381679387
XMR,2022-12-01,629,390878.72,621.4288076311606
XMR,2023-01-01,830,463061.16999999963,557.9050240963851
XMR,2023-02-01,746,384344.22999999975,515.2067426273455
XMR,2023-03-01,768,338396.8500000001,440.6208984375001
XMR,2023-04-01,893,586322.07,656.575666293393
XMR,2023-05-01,1244,878605.2199999999,706.2742926045015
XMR,2023-06-01,652,594364.9100000003,911.6026226993869
XMR,2023-07-01,726,405399.99000000005,558.4021900826447
XMR,2023-08-01,1193,596184.5399999997,499.73557418273236
XMR,2023-09-01,805,643931.6300000001,799.9150683229815
XMR,2023-10-01,1307,784976.3000000002,600.5939556235655
XMR,2023-11-01,1041,691501.23,664.2663112391931
XMR,2023-12-01,1239,680004.7499999983,548.8335351089574
XMR,2024-01-01,1171,625665.4899999988,534.3001622544823
XMR,2024-02-01,2921,819640.3700000022,280.60266004792953
XMR,2024-03-01,2288,407798.1299999999,178.23344842657337
XMR,2024-04-01,1438,253902.67999999967,176.56653685674524
XMR,2024-05-01,1363,192734.1699999992,141.40438004401994
XMR,2024-06-01,1174,156077.49000000005,132.9450511073254
XMR,2024-07-01,1621,214279.66,132.18979642196174
XMR,2024-08-01,1044,130822.79000000004,125.30918582375483
XMR,2024-09-01,1982,196738.1900000004,99.26245711402645
XMR,2024-10-01,1746,224292.61999999988,128.4608361970217
XMR,2024-11-01,1783,209053.8799999997,117.24839035333692
XMR,2024-12-01,3661,378815.23000000126,103.47315760721149
XMR,2025-01-01,556,83092.62,149.4471582733813
XMR,2025-02-01,547,126583.83000000002,231.41468007312616
XMR,2025-03-01,516,236373.56,458.0882945736434
XMR,2025-04-01,407,233433.63000000012,573.5470024570028
XMR,2025-05-01,1078,580193.3300000003,538.2127365491654
XMR,2025-06-01,386,177339.08000000005,459.4276683937825
XMR,2025-07-01,839,275549.5099999999,328.4261144219307
XMR,2025-08-01,911,196830.7,216.06004390779364
XMR,2025-09-01,320,98980.14,309.3129375
XMR,2025-10-01,838,159413.63999999993,190.2310739856801
XMR,2025-11-01,2743,454619.35999999626,165.73800947867161
XMR,2025-12-01,2013,289483.6099999986,143.80705911574694
XMR,2026-01-01,3519,665795.1700000041,189.20010514350784
XMR,2026-02-01,1047,175736.6200000003,167.8477745940786
XMR,2026-03-01,1238,335492.02999999997,270.99517770597737
XMR,2026-04-01,346,428152.49,1237.4349421965317
XMR,2026-05-01,438,488917.28,1116.2494977168951
XMR,2026-06-01,1422,152152.7600000002,106.9991279887484
XRP,2019-08-01,79818,22457571.710000124,281.3597397830079
XRP,2019-09-01,92469,1549125776.3600035,16752.920182547703
XRP,2019-10-01,70879,748097588.6799998,10554.573127160369
XRP,2019-11-01,69932,1017527745.7700022,14550.245177744126
XRP,2019-12-01,37066,587244369.2800006,15843.208581449322
XRP,2020-01-01,66675,1222420644.8500001,18334.017920509938
XRP,2020-02-01,105442,2555948262.41,24240.324182109594
XRP,2020-03-01,92525,3244708889.7099957,35068.45598173462
XRP,2020-04-01,73821,3476559503.9000006,47094.45149618673
XRP,2020-05-01,90978,2897678811.2799983,31850.324378201305
XRP,2020-06-01,57109,2216755756.169999,38816.22434589993
XRP,2020-07-01,70205,3405352974.57,48505.846799658146
XRP,2020-08-01,102450,2975606482.16,29044.475179697412
XRP,2020-09-01,50774,40793101.350000106,803.4250078780499
XRP,2020-10-01,42901,45412272.929999985,1058.536466049742
XRP,2020-11-01,324662,383426368.6099895,1181.0016836278637
XRP,2020-12-01,388703,393474515.5499997,1012.2754790932916
XRP,2021-01-01,484953,423301469.4899935,872.8711225417587
XRP,2021-02-01,802041,924781760.9700196,1153.0355193437986
XRP,2021-03-01,417322,387685579.8699975,928.9842852042248
XRP,2021-04-01,1510861,2335450780.0906715,1545.774747042032
XRP,2021-05-01,778726,1205792705.8301084,1548.4171657683298
XRP,2021-06-01,254128,243354646.06999272,957.6065843590345
XRP,2021-07-01,182974,181054058.39999822,989.5070250417995
XRP,2021-08-01,461316,551167973.5400245,1194.773156664899
XRP,2021-09-01,294981,326292074.1200001,1106.146070831681
XRP,2021-10-01,266429,271257775.54999584,1018.1240613821913
XRP,2021-11-01,232798,248084415.82999828,1065.663862361353
XRP,2021-12-01,154408,124352754.79999961,805.3517615667557
XRP,2022-01-01,105795,76847400.93999916,726.3802726026671
XRP,2022-02-01,122884,70230753.99999897,571.5207350021075
XRP,2022-03-01,100585,55674010.410000004,553.5021167172044
XRP,2022-04-01,82669,38742908.26000011,468.65098477059246
XRP,2022-05-01,89755,38741897.95999991,431.6405543980827
XRP,2022-06-01,71639,29376529.540000126,410.0633668811698
XRP,2022-07-01,68716,24714867.080000233,359.6668473135839
XRP,2022-08-01,59203,22832215.960000113,385.6597800787141
XRP,2022-09-01,84935,42425393.08999989,499.50424548183776
XRP,2022-10-01,76973,40962416.4299997,532.1660378314435
XRP,2022-11-01,96666,56709702.96999874,586.6561455940945
XRP,2022-12-01,47759,25286276.24999973,529.4557308570056
XRP,2023-01-01,61119,26311692.24999997,430.4993905332216
XRP,2023-02-01,48266,18961168.790000074,392.84732088841156
XRP,2023-03-01,103755,42928681.86000027,413.7504877837238
XRP,2023-04-01,62114,22607289.51000002,363.96447676852273
XRP,2023-05-01,45525,24395589.529999845,535.8723674903865
XRP,2023-06-01,46766,29962681.090000004,640.6936896463243
XRP,2023-07-01,122537,76438951.56000091,623.803027330528
XRP,2023-08-01,102357,28472487.43,278.1684440731948
XRP,2023-09-01,75874,20464744.60999989,269.72012296702286
XRP,2023-10-01,100438,32397280.30000019,322.5599902427387
XRP,2023-11-01,116022,54516939.369999915,469.88449923290335
XRP,2023-12-01,100265,51225533.49000004,510.9014460679204
XRP,2024-01-01,99897,35935950.400000066,359.73002592670514
XRP,2024-02-01,104657,41220157.36000016,393.859535052602
XRP,2024-03-01,182482,91433805.45000069,501.0565724290653
XRP,2024-04-01,153843,51348324.46999906,333.77095135949673
XRP,2024-05-01,131608,35463791.01000026,269.46531373472936
